gene_id	transcript_id(s)	SRX26953675	SRX26953676	SRX26953677	SRX26953678	SRX26953679	SRX26953680	SRX26953681	SRX26953682	SRX26953683	SRX26953684	SRX26953685	SRX26953686
ENSMUSG00000105867	ENSMUST00000197216	38.00	17.00	14.00	12.00	157.00	253.00	12.00	0.00	191.00	145.00	67.00	31.00
ENSMUSG00000105868	ENSMUST00000200590	5.28	0.00	1.91	24.43	5.46	6.97	3.31	22.99	1.64	1.93	57.83	3.54
ENSMUSG00000105869	ENSMUST00000197375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105870	ENSMUST00000197499	0.00	4.00	0.00	2.00	48.00	0.00	6.00	45.00	0.00	65.00	69.00	19.00
ENSMUSG00000105871	ENSMUST00000196944	0.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105872	ENSMUST00000200276	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105873	ENSMUST00000198857	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00
ENSMUSG00000105877	ENSMUST00000198654	0.00	0.00	0.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105879	ENSMUST00000198872	2.34	14.75	12.03	18.50	13.53	15.50	9.77	18.39	14.73	43.38	44.38	36.77
ENSMUSG00000105880	ENSMUST00000197774	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105882	ENSMUST00000196237	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105883	ENSMUST00000196986	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105885	ENSMUST00000196414	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105886	ENSMUST00000200346	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105887	ENSMUST00000170041	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105888	ENSMUST00000196993	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105889	ENSMUST00000198031	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105890	ENSMUST00000197083	0.00	7.00	0.00	5.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105891	ENSMUST00000196659,ENSMUST00000196720,ENSMUST00000198712,ENSMUST00000242220,ENSMUST00000242885,ENSMUST00000243835,ENSMUST00000243953,ENSMUST00000298723,ENSMUST00000323915,ENSMUST00000323916,ENSMUST00000323917,ENSMUST00000323918,ENSMUST00000323919,ENSMUST00000323920,ENSMUST00000323921,ENSMUST00000323922,ENSMUST00000323923,ENSMUST00000323924,ENSMUST00000323925,ENSMUST00000323926,ENSMUST00000323927,ENSMUST00000323928,ENSMUST00000323929,ENSMUST00000323930,ENSMUST00000323931,ENSMUST00000323932,ENSMUST00000323933,ENSMUST00000323934,ENSMUST00000323935,ENSMUST00000323936,ENSMUST00000323937,ENSMUST00000323938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105892	ENSMUST00000197218	1.18	2.28	1.19	1.20	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105893	ENSMUST00000200591	4.00	7.00	0.00	0.00	7.00	0.00	40.00	0.00	0.00	0.00	54.00	16.00
ENSMUSG00000105894	ENSMUST00000200608	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105895	ENSMUST00000198417	13.00	2.00	23.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00
ENSMUSG00000105896	ENSMUST00000200016	1.00	2.00	0.00	1.00	0.00	0.00	2.00	1.00	0.00	0.00	62.00	5.00
ENSMUSG00000105897	ENSMUST00000198590	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105898	ENSMUST00000196512	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105900	ENSMUST00000198543	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105901	ENSMUST00000199147	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105903	ENSMUST00000199566,ENSMUST00000268602,ENSMUST00000268603,ENSMUST00000268604	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105904	ENSMUST00000198479	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105905	ENSMUST00000199391	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105906	ENSMUST00000200568	1.00	11.00	278.00	0.00	48.00	239.00	0.00	1690.00	0.00	0.00	44.00	23.00
ENSMUSG00000105907	ENSMUST00000200363,ENSMUST00000271562,ENSMUST00000271563,ENSMUST00000271564	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105908	ENSMUST00000195888	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105909	ENSMUST00000196040	1.00	0.00	7.00	0.00	0.00	0.00	84.00	0.00	283.00	0.00	231.00	0.00
ENSMUSG00000105910	ENSMUST00000196190	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105912	ENSMUST00000197424,ENSMUST00000322067,ENSMUST00000322068,ENSMUST00000322069,ENSMUST00000322070,ENSMUST00000322071,ENSMUST00000322072,ENSMUST00000322073,ENSMUST00000322074,ENSMUST00000322075,ENSMUST00000322076,ENSMUST00000322077,ENSMUST00000322078,ENSMUST00000322079,ENSMUST00000322080,ENSMUST00000322081,ENSMUST00000322082,ENSMUST00000322083,ENSMUST00000322084,ENSMUST00000322085,ENSMUST00000322086,ENSMUST00000322087	2.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105913	ENSMUST00000198528	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.83	0.00	0.00	0.90
ENSMUSG00000105914	ENSMUST00000198592	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00
ENSMUSG00000105915	ENSMUST00000198769	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105916	ENSMUST00000200477	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105917	ENSMUST00000196087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105919	ENSMUST00000199715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105920	ENSMUST00000197998	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105921	ENSMUST00000196140	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105922	ENSMUST00000198576	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105923	ENSMUST00000197226,ENSMUST00000198056,ENSMUST00000317098,ENSMUST00000317099,ENSMUST00000317100,ENSMUST00000317101,ENSMUST00000317102,ENSMUST00000317103,ENSMUST00000317104,ENSMUST00000317105,ENSMUST00000317106,ENSMUST00000317107,ENSMUST00000317108	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105925	ENSMUST00000200502	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.00
ENSMUSG00000105926	ENSMUST00000199654	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105928	ENSMUST00000198106	0.00	3.52	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105929	ENSMUST00000196072	4.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	46.00	2.00
ENSMUSG00000105930	ENSMUST00000198410	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105931	ENSMUST00000198568	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSMUSG00000105932	ENSMUST00000197857	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105933	ENSMUST00000197378	2.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	68.00	0.00
ENSMUSG00000105934	ENSMUST00000196420	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105935	ENSMUST00000197871	0.00	0.00	0.00	17.00	0.00	0.00	0.00	17.00	0.00	16.00	15.00	0.00
ENSMUSG00000105936	ENSMUST00000196474	2.00	4.00	16.00	0.00	0.00	0.00	3.00	395.00	0.00	0.00	103.00	0.00
ENSMUSG00000105937	ENSMUST00000196772	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105938	ENSMUST00000196911	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105939	ENSMUST00000196232	1.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSMUSG00000105940	ENSMUST00000200266	0.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	0.00	0.00	18.00	0.00
ENSMUSG00000105941	ENSMUST00000198429	5.48	0.00	31.12	8.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105942	ENSMUST00000198450	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105943	ENSMUST00000198365	0.00	0.00	0.00	0.00	0.00	1.01	1.01	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105944	ENSMUST00000196916	3.42	4.51	3.73	1.27	12.62	4.66	2.92	2.07	4.95	26.15	7.68	14.36
ENSMUSG00000105945	ENSMUST00000199951	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105946	ENSMUST00000199729	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105947	ENSMUST00000199275	0.00	0.00	0.00	0.00	0.00	0.00	115.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105948	ENSMUST00000199162	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105949	ENSMUST00000195916	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105950	ENSMUST00000197051	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	39.00	0.00
ENSMUSG00000105952	ENSMUST00000197904,ENSMUST00000349615,ENSMUST00000349616,ENSMUST00000349617,ENSMUST00000349618,ENSMUST00000349619,ENSMUST00000349620,ENSMUST00000349621,ENSMUST00000349622,ENSMUST00000349623	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105953	ENSMUST00000199800	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105954	ENSMUST00000199139	0.00	0.00	13.15	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105955	ENSMUST00000199208	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.13
ENSMUSG00000105956	ENSMUST00000197136	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105957	ENSMUST00000199187	94.00	91.00	79.00	97.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	177.00
ENSMUSG00000105958	ENSMUST00000198036	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105959	ENSMUST00000199255	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105961	ENSMUST00000198175,ENSMUST00000278661,ENSMUST00000278662,ENSMUST00000278663,ENSMUST00000278664,ENSMUST00000278665,ENSMUST00000278666,ENSMUST00000278667,ENSMUST00000278668,ENSMUST00000278669,ENSMUST00000278670	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105962	ENSMUST00000197902	7.00	5.00	12.00	4.00	0.00	19.00	0.00	4.00	0.00	0.00	0.00	2.00
ENSMUSG00000105963	ENSMUST00000198142,ENSMUST00000241963,ENSMUST00000242360,ENSMUST00000243445,ENSMUST00000243703,ENSMUST00000244205,ENSMUST00000244883,ENSMUST00000245141	0.00	0.00	0.00	0.00	143.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105964	ENSMUST00000199860	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105965	ENSMUST00000197114	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00
ENSMUSG00000105966	ENSMUST00000199507	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	0.00
ENSMUSG00000105968	ENSMUST00000199934	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105969	ENSMUST00000196257	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00
ENSMUSG00000105970	ENSMUST00000197656	0.00	11.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSMUSG00000105971	ENSMUST00000198488	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105972	ENSMUST00000200234	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105973	ENSMUST00000198636	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105974	ENSMUST00000199939	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105975	ENSMUST00000196362,ENSMUST00000196877,ENSMUST00000348380,ENSMUST00000348381,ENSMUST00000348382,ENSMUST00000348383	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105976	ENSMUST00000197286	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105977	ENSMUST00000196588	0.00	0.00	0.00	2.25	0.00	1.60	2.74	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105979	ENSMUST00000196235	0.00	0.00	1.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105980	ENSMUST00000196663	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105981	ENSMUST00000198336	0.00	0.00	0.00	0.00	54.00	0.00	183.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105982	ENSMUST00000198033	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105983	ENSMUST00000199657	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105985	ENSMUST00000196856	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	38.00	0.00	223.00	1.00
ENSMUSG00000105986	ENSMUST00000198971	3.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105987	ENSMUST00000197153,ENSMUST00000198331,ENSMUST00000198461,ENSMUST00000198984,ENSMUST00000199941,ENSMUST00000244629,ENSMUST00000267514,ENSMUST00000267515,ENSMUST00000267516,ENSMUST00000267517	2772.66	2416.69	4022.80	2716.42	103.23	1555.20	1484.32	1382.88	1086.00	923.18	2263.01	3035.73
ENSMUSG00000105989	ENSMUST00000196767	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105990	ENSMUST00000199465	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105991	ENSMUST00000198232,ENSMUST00000306767,ENSMUST00000306768,ENSMUST00000306769,ENSMUST00000306770,ENSMUST00000306771,ENSMUST00000306772,ENSMUST00000306773,ENSMUST00000306774,ENSMUST00000306775	0.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	2.04
ENSMUSG00000105992	ENSMUST00000199796	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105993	ENSMUST00000197237	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105994	ENSMUST00000198188	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105995	ENSMUST00000199987	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	0.00	0.00	0.00
ENSMUSG00000105996	ENSMUST00000197972	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000105999	ENSMUST00000197485	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106000	ENSMUST00000197066,ENSMUST00000311930	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106001	ENSMUST00000197548	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSMUSG00000106002	ENSMUST00000197658	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106003	ENSMUST00000197036	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106004	ENSMUST00000196145,ENSMUST00000197796,ENSMUST00000198110,ENSMUST00000320808	1.95	0.00	4.24	0.00	16.53	8.87	6.68	7.37	10.64	10.83	16.96	8.14
ENSMUSG00000106005	ENSMUST00000196669	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106006	ENSMUST00000198536	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSMUSG00000106008	ENSMUST00000196616,ENSMUST00000253408,ENSMUST00000253409	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106009	ENSMUST00000196790	0.00	0.00	1.02	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	4.12
ENSMUSG00000106010	ENSMUST00000198989	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.00	0.00	0.00
ENSMUSG00000106011	ENSMUST00000198828	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106012	ENSMUST00000196387	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106013	ENSMUST00000197579,ENSMUST00000198882,ENSMUST00000337183,ENSMUST00000337184,ENSMUST00000337185,ENSMUST00000337186,ENSMUST00000337187,ENSMUST00000337188,ENSMUST00000337189,ENSMUST00000337190,ENSMUST00000337191,ENSMUST00000337192,ENSMUST00000337193,ENSMUST00000337194,ENSMUST00000337195,ENSMUST00000337196	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106015	ENSMUST00000200582,ENSMUST00000376712	1.00	24.00	8.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00
ENSMUSG00000106016	ENSMUST00000198436	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106018	ENSMUST00000198749	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106019	ENSMUST00000196313,ENSMUST00000199072	109.00	91.00	248.00	112.00	286.00	0.00	0.00	0.00	0.00	281.00	6.00	237.00
ENSMUSG00000106020	ENSMUST00000197707,ENSMUST00000264961,ENSMUST00000264962,ENSMUST00000264963,ENSMUST00000264964,ENSMUST00000264965,ENSMUST00000264966,ENSMUST00000264967,ENSMUST00000264968,ENSMUST00000264969,ENSMUST00000264970	0.00	0.00	0.00	0.00	62.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00
ENSMUSG00000106022	ENSMUST00000198374	118.00	77.00	61.00	47.00	1.00	0.00	0.00	0.00	0.00	99.00	36.00	35.00
ENSMUSG00000106023	ENSMUST00000195873,ENSMUST00000196485,ENSMUST00000289938,ENSMUST00000289939,ENSMUST00000290153,ENSMUST00000290154,ENSMUST00000290155,ENSMUST00000290156,ENSMUST00000290157,ENSMUST00000290158,ENSMUST00000290159,ENSMUST00000290160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106024	ENSMUST00000199877	0.00	0.00	0.00	0.00	0.00	0.00	111.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106025	ENSMUST00000200361	3.29	0.00	23.00	0.00	114.93	319.50	0.00	196.00	0.00	0.00	0.00	82.41
ENSMUSG00000106026	ENSMUST00000200042,ENSMUST00000325680,ENSMUST00000325681,ENSMUST00000325682,ENSMUST00000325683,ENSMUST00000325684,ENSMUST00000325685,ENSMUST00000325686,ENSMUST00000325687,ENSMUST00000325688,ENSMUST00000325689,ENSMUST00000325690,ENSMUST00000325691,ENSMUST00000325692,ENSMUST00000325693,ENSMUST00000325694,ENSMUST00000325695,ENSMUST00000325696,ENSMUST00000325697,ENSMUST00000325698,ENSMUST00000325699,ENSMUST00000325700	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106028	ENSMUST00000196881	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106029	ENSMUST00000199349	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106030	ENSMUST00000196656	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106031	ENSMUST00000197270	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106032	ENSMUST00000198041	0.00	0.00	0.00	0.00	172.00	0.00	46.00	1.00	0.00	0.00	114.57	0.00
ENSMUSG00000106033	ENSMUST00000198553	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106034	ENSMUST00000196572,ENSMUST00000284919,ENSMUST00000284920,ENSMUST00000284921,ENSMUST00000284922,ENSMUST00000284923,ENSMUST00000284924,ENSMUST00000284925,ENSMUST00000284926,ENSMUST00000284927,ENSMUST00000284928,ENSMUST00000284929,ENSMUST00000284930,ENSMUST00000284931	0.00	0.00	0.00	0.00	1.02	6.00	0.00	3.94	1.00	0.00	4.01	2.49
ENSMUSG00000106035	ENSMUST00000196765	10.29	38.95	29.17	6.33	0.00	0.00	84.01	0.00	0.00	17.69	0.00	77.32
ENSMUSG00000106036	ENSMUST00000197703	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106037	ENSMUST00000196114	273.77	487.31	524.27	481.78	763.33	735.11	708.28	798.90	1051.47	1471.82	1405.70	1199.20
ENSMUSG00000106038	ENSMUST00000199640	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106039	ENSMUST00000197046	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106040	ENSMUST00000196626	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106041	ENSMUST00000197024	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106042	ENSMUST00000199596	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106043	ENSMUST00000198578	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106044	ENSMUST00000196492	4.00	0.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	3.00	2.00	1.00
ENSMUSG00000106045	ENSMUST00000196116	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106047	ENSMUST00000196086	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106048	ENSMUST00000199366	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106049	ENSMUST00000196948	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106050	ENSMUST00000197717	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106051	ENSMUST00000196453	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106052	ENSMUST00000197030,ENSMUST00000257388	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106053	ENSMUST00000197341,ENSMUST00000256265	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000106054	ENSMUST00000199289	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
